name,site,subtypes,category,type,phone number,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,latitude,longitude,full_address,city,state,area_service,rating,reviews,reviews_link,photos_count,working_hours,verified,location_link,place_id,email_1,email_1.emails_validator.status,facebook,instagram,logo,primary_color,secondary_color,slug
POLKMAN Plumbing Solutions,https://polkman-plumbing-solutions.square.site/,"Plumber, Service establishment",Plumber,Plumber,+1 225-888-2667,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.5159635,-91.080373,,Central,LA,True,5.0,3.0,"https://search.google.com/local/reviews?placeid=ChIJiYW-bByhJoYR-sYOez-uL1I&q=plumber,+70805,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",30.0,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/POLKMAN+Plumbing+Solutions/@30.515963499999998,-91.080373,14z/data=!4m8!1m2!2m1!1sPOLKMAN+Plumbing+Solutions!3m4!1s0x8626a11c6cbe8589:0x522fae3f7b0ec6fa!8m2!3d30.515963499999998!4d-91.080373",ChIJiYW-bByhJoYR-sYOez-uL1I,gpolk.pmp.customerservice@gmail.com,RECEIVING,,,https://lh4.googleusercontent.com/-4Q7K2xMG8MA/AAAAAAAAAAI/AAAAAAAAAAA/ygMO5dgB9kQ/s256/photo.jpg,#050404,#824352,polkmanplumbingsolutions
Southeast Drain Cleaning LLC,https://www.southeastdraincleaning.com/,"Plumber, Drainage service, Service establishment",Plumber,Plumber,+1 225-955-6246,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.428597,-91.0245945,,Baton Rouge,LA,True,5.0,47.0,"https://search.google.com/local/reviews?placeid=ChIJyabZfU6P3yIRV0BJUeol04U&q=plumber,+70807,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",9.0,"{""Sunday"": ""7AM-7PM"", ""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""7AM-7PM""}",True,"https://www.google.com/maps/place/Southeast+Drain+Cleaning+LLC/@30.428597,-91.02459449999999,14z/data=!4m8!1m2!2m1!1sSoutheast+Drain+Cleaning+LLC!3m4!1s0x22df8f4e7dd9a6c9:0x85d325ea51494057!8m2!3d30.428597!4d-91.02459449999999",ChIJyabZfU6P3yIRV0BJUeol04U,southdrain2022@gmail.com,RECEIVING,,,https://lh3.googleusercontent.com/-zikyHKrMuOY/AAAAAAAAAAI/AAAAAAAAAAA/_MNJF_K9xKk/s256/photo.jpg,#5f91ba,#010126,southeastdraincleaningllc
B-Caze Plumbing,https://bcazeplumbing.wixsite.com/my-site,"Plumber, Service establishment",Plumber,Plumber,+1 225-337-5069,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.3668936,-90.9838274,,Old Jefferson,LA,True,5.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJi5Do0wpgUUYRUddNp05ioxY&q=plumber,+70807,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",8.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""8AM-5PM""}",True,"https://www.google.com/maps/place/B-Caze+Plumbing/@30.366893599999997,-90.9838274,14z/data=!4m8!1m2!2m1!1sB-Caze+Plumbing!3m4!1s0x4651600ad3e8908b:0x16a3624ea74dd751!8m2!3d30.366893599999997!4d-90.9838274",ChIJi5Do0wpgUUYRUddNp05ioxY,bcazeplumbing@gmail.com,RECEIVING,,,https://lh3.googleusercontent.com/-LOmMNm1jK3c/AAAAAAAAAAI/AAAAAAAAAAA/doyCQ95pNcw/s256/photo.jpg,#5f3962,#f4f1f3,bcazeplumbing
Cajun Maintenance,https://cajunmaintenance.com/,"Plumber, Service establishment",Plumber,Plumber,+1 225-372-2444,"NEW CINGULAR WIRELESS PCS, LLC",mobile,30.4418786,-91.034296,,Baton Rouge,LA,True,5.0,5.0,"https://search.google.com/local/reviews?placeid=ChIJ1_RyT6S_JoYRPXFcQJc3axY&q=plumber,+70807,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",20.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-4:30PM"", ""Tuesday"": ""7AM-4:30PM"", ""Wednesday"": ""7AM-4:30PM"", ""Thursday"": ""7AM-4:30PM"", ""Friday"": ""7AM-4:30PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Cajun+Maintenance/@30.4418786,-91.034296,14z/data=!4m8!1m2!2m1!1sCajun+Maintenance!3m4!1s0x8626bfa44f72f4d7:0x166b3797405c713d!8m2!3d30.4418786!4d-91.034296",ChIJ1_RyT6S_JoYRPXFcQJc3axY,lcomeaux@cajunmaintenance.com,INVALID,https://www.facebook.com/CajunMaintenance/,,https://lh6.googleusercontent.com/-UxJ1ZuVeckQ/AAAAAAAAAAI/AAAAAAAAAAA/jh8fEk5lGsc/s256/photo.jpg,#fdfdfd,#736380,cajunmaintenance
Dawson's A/C & Heating,https://dawsonsac.com/,HVAC contractor,HVAC contractor,HVAC contractor,+1 504-957-2591,T-Mobile USA Inc.,mobile,30.4976929,-91.1467735,"5312 Lemonwood Dr, Baton Rouge, LA 70805",Baton Rouge,Louisiana,False,4.4,5.0,"https://search.google.com/local/reviews?placeid=ChIJWdQkljkdnogR5Q4dEoyJXg4&q=plumber,+70807,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",20.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""7AM-12PM""}",True,"https://www.google.com/maps/place/Dawson%27s+A%2FC+%26+Heating/@30.497692899999997,-91.1467735,14z/data=!4m8!1m2!2m1!1sDawson%27s+A%2FC+%26+Heating!3m4!1s0x889e1d399624d459:0xe5e898c121d0ee5!8m2!3d30.497692899999997!4d-91.1467735",ChIJWdQkljkdnogR5Q4dEoyJXg4,dawsacheating@aol.com,RECEIVING,https://www.facebook.com/DawsonsACHeating/,,https://lh6.googleusercontent.com/-eXxK-9SlI1c/AAAAAAAAAAI/AAAAAAAAAAA/s44c8wnq5tI/s256/photo.jpg,#536a56,#242824,dawsonsacheating
Elite Plumbing Services,https://elite-plumbingservices.com/,"Plumber, Contractor, Service establishment",Plumber,Plumber,+1 225-921-7604,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.3911035,-90.8951225,,Denham Springs,LA,True,3.2,17.0,"https://search.google.com/local/reviews?placeid=ChIJN3778kC3JoYRx7IEqmE2lwI&q=plumber,+70807,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Elite+Plumbing+Services/@30.3911035,-90.8951225,14z/data=!4m8!1m2!2m1!1sElite+Plumbing+Services!3m4!1s0x8626b740f2fb7e37:0x2973661aa04b2c7!8m2!3d30.3911035!4d-90.8951225",ChIJN3778kC3JoYRx7IEqmE2lwI,eliteplumbingservicesla@gmail.com,RECEIVING,,,https://lh5.googleusercontent.com/-XMZgj7QO7f8/AAAAAAAAAAI/AAAAAAAAAAA/44Ye97SRbRE/s256/photo.jpg,#c99981,#5a1914,eliteplumbingservices
225 Repair and Maintenance,https://225repair.com/,"Property maintenance, Construction company, Service establishment, Handyman/Handywoman/Handyperson",Property maintenance,Property maintenance,+1 225-963-3158,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.38583,-90.939827,,Shenandoah,LA,True,5.0,21.0,"https://search.google.com/local/reviews?placeid=ChIJveDottXZdgIRdySm5KxrHzw&q=plumber,+70809,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",25.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-12PM""}",True,"https://www.google.com/maps/place/225+Repair+and+Maintenance/@30.38583,-90.939827,14z/data=!4m8!1m2!2m1!1s225+Repair+and+Maintenance!3m4!1s0x276d9d5b6e8e0bd:0x3c1f6bace4a62477!8m2!3d30.38583!4d-90.939827",ChIJveDottXZdgIRdySm5KxrHzw,info@225repair.com,RECEIVING,,,https://lh4.googleusercontent.com/-tMETMaL9Eok/AAAAAAAAAAI/AAAAAAAAAAA/DGzyQWeodec/s256/photo.jpg,#fafbfc,#3a6f91,225repairandmaintenance
Louisiana Leak Detection,https://louisianaleak.com/,"Plumber, Service establishment, Water damage restoration service",Water damage restoration service,Plumber,+1 225-425-3121,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,29.8186066,-90.4624033,,Des Allemands,LA,True,5.0,3.0,"https://search.google.com/local/reviews?placeid=ChIJkdODx-i7JoYRo0hku6HzXok&q=plumber,+70810,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",2.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Louisiana+Leak+Detection/@29.8186066,-90.46240329999999,14z/data=!4m8!1m2!2m1!1sLouisiana+Leak+Detection!3m4!1s0x8626bbe8c783d391:0x895ef3a1bb6448a3!8m2!3d29.8186066!4d-90.46240329999999",ChIJkdODx-i7JoYRo0hku6HzXok,,,,,https://lh5.googleusercontent.com/-qY_6-1dnPZU/AAAAAAAAAAI/AAAAAAAAAAA/VWrTpFBy2mg/s256/photo.jpg,#4374e0,#9fc2fe,louisianaleakdetection
Motto's Plumbing LLC,http://www.mottosplumbing.com/,"Plumber, Service establishment",Plumber,Plumber,+1 225-773-8915,CELLCO PARTNERSHIP DBA VERIZON WIRELESS - LA,mobile,30.4119586,-91.064833,,Baton Rouge,LA,True,5.0,5.0,"https://search.google.com/local/reviews?placeid=ChIJNRA_FwCJ1KIR1yJp6uzb8ck&q=plumber,+70810,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",112.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Motto%27s+Plumbing+LLC/@30.4119586,-91.064833,14z/data=!4m8!1m2!2m1!1sMotto%27s+Plumbing+LLC!3m4!1s0xa2d48900173f1035:0xc9f1dbecea6922d7!8m2!3d30.4119586!4d-91.064833",ChIJNRA_FwCJ1KIR1yJp6uzb8ck,mottosplumbing@gmail.com,RECEIVING,http://facebook.com/mottosplumbingllc,http://instagram.com/mottosplumbingllc,https://lh4.googleusercontent.com/-7LHiQRdf_eg/AAAAAAAAAAI/AAAAAAAAAAA/Lq2zMcoyPFc/s256/photo.jpg,#4374e0,#9fc2fe,mottosplumbingllc
Pierre Ruiz Construction LLC.,http://www.pierreruizconstruction.com/,"Construction company, Bathroom remodeler, Carpenter, Dry wall contractor, Flooring contractor, Kitchen remodeler, Painting",Construction company,Construction company,+1 225-279-6706,"NEW CINGULAR WIRELESS PCS, LLC",mobile,30.399636,-91.0168047,"5917 Jones Creek Rd Suite 100B, Baton Rouge, LA 70817",Baton Rouge,Louisiana,False,4.9,54.0,"https://search.google.com/local/reviews?placeid=ChIJqx2967q7JoYRvQ1Xk9EQCAw&q=plumber,+70810,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",27.0,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-2PM"", ""Tuesday"": ""9AM-2PM"", ""Wednesday"": ""9AM-2PM"", ""Thursday"": ""9AM-2PM"", ""Friday"": ""9AM-2PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Pierre+Ruiz+Construction+LLC./@30.399635999999997,-91.0168047,14z/data=!4m8!1m2!2m1!1sPierre+Ruiz+Construction+LLC.!3m4!1s0x8626bbbaebbd1dab:0xc0810d193570dbd!8m2!3d30.399635999999997!4d-91.0168047",ChIJqx2967q7JoYRvQ1Xk9EQCAw,info@pierreruizconstruction.com,RECEIVING,,,https://lh4.googleusercontent.com/-Sn-ZB4abdLU/AAAAAAAAAAI/AAAAAAAAAAA/ei_sXELRRO0/s256/photo.jpg,#f4f6f6,#415e79,pierreruizconstructionllc
KP Plumbing,https://www.facebook.com/kennypaolaplumbing/,Plumber,Plumber,Plumber,,,,30.5156993,-90.9098633,"30934 Creek Bend Ave, Denham Springs, LA 70726",Denham Springs,Louisiana,False,5.0,5.0,"https://search.google.com/local/reviews?placeid=ChIJkZusQm6_JoYR0A8Cf9ZLQFU&q=plumber,+70817,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Closed"", ""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7:30AM-5PM"", ""Saturday"": ""Closed""}",False,"https://www.google.com/maps/place/KP+Plumbing/@30.515699299999998,-90.9098633,14z/data=!4m8!1m2!2m1!1sKP+Plumbing!3m4!1s0x8626bf6e42ac9b91:0x55404bd67f020fd0!8m2!3d30.515699299999998!4d-90.9098633",ChIJkZusQm6_JoYR0A8Cf9ZLQFU,kenny@kpplumbing.net,RECEIVING,https://www.facebook.com/kennypaolaplumbing,,,,,kpplumbing
"Plumbing M.D., Inc.",http://plumbingmd.org/,"Plumber, Contractor, Plumbing supply store",Plumber,Plumber,+1 225-590-3555,CELLCO PARTNERSHIP DBA VERIZON,mobile,30.4719849,-90.8705349,"13008 Pendarvis Ln, Walker, LA 70785",Walker,Louisiana,False,4.4,38.0,"https://search.google.com/local/reviews?placeid=ChIJoW8sUK7BJoYRyWEzeYbiSF8&q=plumber,+70817,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",17.0,"{""Sunday"": ""Closed"", ""Monday"": ""7:30AM-4PM"", ""Tuesday"": ""7:30AM-4PM"", ""Wednesday"": ""7:30AM-4PM"", ""Thursday"": ""7:30AM-4PM"", ""Friday"": ""7:30AM-4PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Plumbing+M.D.%2C+Inc./@30.4719849,-90.8705349,14z/data=!4m8!1m2!2m1!1sPlumbing+M.D.%2C+Inc.!3m4!1s0x8626c1ae502c6fa1:0x5f48e286793361c9!8m2!3d30.4719849!4d-90.8705349",ChIJoW8sUK7BJoYRyWEzeYbiSF8,office@plumbingmd.org,INVALID,http://www.facebook.com/Plumbing-MD-Inc-194145417788297/,,https://lh4.googleusercontent.com/-1Thg23gMHRw/AAAAAAAAAAI/AAAAAAAAAAA/_q3DkaUM46I/s256/photo.jpg,#fcfcfd,#695c86,plumbingmdinc
UA Local 198 Plumbers & Pipefitters Joint Apprenticeship,https://local198.org/,"Training center, Labor union",Training center,Training center,+1 225-355-9938,,mobile,30.5026418,-91.1337847,"5655 Greenwell St, Baton Rouge, LA 70805",Baton Rouge,Louisiana,False,4.5,21.0,"https://search.google.com/local/reviews?placeid=ChIJ2QduGR-iJoYRUWU0lwypJNk&q=plumber,+70820,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",2.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4:30PM"", ""Tuesday"": ""8AM-4:30PM"", ""Wednesday"": ""8AM-4:30PM"", ""Thursday"": ""8AM-4:30PM"", ""Friday"": ""8AM-12PM"", ""Saturday"": ""Closed""}",False,"https://www.google.com/maps/place/UA+Local+198+Plumbers+%26+Pipefitters+Joint+Apprenticeship/@30.5026418,-91.13378469999999,14z/data=!4m8!1m2!2m1!1sUA+Local+198+Plumbers+%26+Pipefitters+Joint+Apprenticeship!3m4!1s0x8626a21f196e07d9:0xd924a90c97346551!8m2!3d30.5026418!4d-91.13378469999999",ChIJ2QduGR-iJoYRUWU0lwypJNk,jonathan@local198.org,RECEIVING,,,,,,ualocal198plumberspipefittersjointapprenticeship
Rolling Bear Plumbing,http://www.rollingbearplumbing.com/,Plumber,Plumber,Plumber,+1 225-572-3052,CELLCO PARTNERSHIP DBA VERIZON,mobile,30.4574657,-91.2093624,"630 8th St, Port Allen, LA 70767",Port Allen,Louisiana,False,5.0,1.0,"https://search.google.com/local/reviews?placeid=ChIJow4O9Z6gJoYRgGBnlsRrZXg&q=plumber,+70820,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",1.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed""}",False,"https://www.google.com/maps/place/Rolling+Bear+Plumbing/@30.4574657,-91.20936239999999,14z/data=!4m8!1m2!2m1!1sRolling+Bear+Plumbing!3m4!1s0x8626a09ef50e0ea3:0x78656bc496676080!8m2!3d30.4574657!4d-91.20936239999999",ChIJow4O9Z6gJoYRgGBnlsRrZXg,k.hebert@rollingbearplumbing.com,INVALID,,,,,,rollingbearplumbing
Mr InstaFyx,http://www.zwslimited.com/,"Plumber, Electrician, Service establishment, Painting, Handyman/Handywoman/Handyperson, Property maintenance, Repair service",Handyman/Handywoman/Handyperson,Plumber,+1 225-348-6702,T-Mobile USA Inc.,mobile,30.310408,-90.555104,,Killian,LA,True,4.0,8.0,"https://search.google.com/local/reviews?placeid=ChIJgcEoiV-nJoYRhKyo_tN9W4Y&q=plumber,+70820,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",170.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Mr+InstaFyx/@30.310408,-90.555104,14z/data=!4m8!1m2!2m1!1sMr+InstaFyx!3m4!1s0x8626a75f8928c181:0x865b7dd3fea8ac84!8m2!3d30.310408!4d-90.555104",ChIJgcEoiV-nJoYRhKyo_tN9W4Y,mwillis122912@gmail.com,RECEIVING,,,https://lh4.googleusercontent.com/-fetvbmwhGfs/AAAAAAAAAAI/AAAAAAAAAAA/ZM4x7q_yG4M/s256/photo.jpg,#64c9d9,#1c4a83,mrinstafyx
United Fire & Water a DKI Company,https://unitedfireandwater.com/,"Water damage restoration service, Bathroom remodeler, Building restoration service, Fire damage restoration service, Kitchen remodeler",Water damage restoration service,Water damage restoration service,+1 225-755-7923,,mobile,30.3839652,-91.0511026,"11800 Industriplex Blvd STE 7, Baton Rouge, LA 70809",Baton Rouge,Louisiana,False,4.9,210.0,"https://search.google.com/local/reviews?placeid=ChIJsQQytlShJoYRmGKRRRpo4Uk&q=plumber,+70836,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",219.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/United+Fire+%26+Water+a+DKI+Company/@30.3839652,-91.0511026,14z/data=!4m8!1m2!2m1!1sUnited+Fire+%26+Water+a+DKI+Company!3m4!1s0x8626a154b63204b1:0x49e1681a45916298!8m2!3d30.3839652!4d-91.0511026",ChIJsQQytlShJoYRmGKRRRpo4Uk,unitedfw@gmail.com,RECEIVING,https://www.facebook.com/UFWofLA/,,https://lh4.googleusercontent.com/-jrhFfBBWZUA/AAAAAAAAAAI/AAAAAAAAAAA/e77zOFaF6ek/s256/photo.jpg,#f7f6f6,#5b4145,unitedfirewateradkicompany
"Thunderwood Handyman Services Baton Rouge, Louisiana",https://www.thunderwoodhandyman.com/,"Handyman/Handywoman/Handyperson, Carpenter, Service establishment, Home help, Painter, Painting, Repair service, Woodworker",Handyman/Handywoman/Handyperson,Handyman/Handywoman/Handyperson,+1 225-999-4262,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.4418786,-91.039978,,Baton Rouge,LA,True,4.7,29.0,"https://search.google.com/local/reviews?placeid=ChIJZfKex7_0L4kRNX6weBjLr6A&q=plumber,+70836,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",30.0,"{""Sunday"": ""6AM-6:30PM"", ""Monday"": ""6AM-8:30PM"", ""Tuesday"": ""6AM-8:30PM"", ""Wednesday"": ""6AM-8:30PM"", ""Thursday"": ""6AM-8:30PM"", ""Friday"": ""6AM-8:30PM"", ""Saturday"": ""6AM-8:30PM""}",True,"https://www.google.com/maps/place/Thunderwood+Handyman+Services+Baton+Rouge%2C+Louisiana/@30.4418786,-91.03997799999999,14z/data=!4m8!1m2!2m1!1sThunderwood+Handyman+Services+Baton+Rouge%2C+Louisiana!3m4!1s0x892ff4bfc79ef265:0xa0afcb1878b07e35!8m2!3d30.4418786!4d-91.03997799999999",ChIJZfKex7_0L4kRNX6weBjLr6A,thunderwoodrepairs@gmail.com,RECEIVING,,,https://lh3.googleusercontent.com/-BZCSr1AqanQ/AAAAAAAAAAI/AAAAAAAAAAA/ebc4VJKDIxY/s256/photo.jpg,#090604,#79a3a9,thunderwoodhandymanservicesbatonrougelouisiana
Re-Bath,https://www.rebath.com/location/batonrouge/?utm_source=google,Bathroom remodeler,Bathroom remodeler,Bathroom remodeler,+1 225-406-7509,T-Mobile USA Inc.,mobile,30.3776477,-91.0479187,"11571 Merchant Dr, Baton Rouge, LA 70809",Baton Rouge,Louisiana,False,5.0,409.0,"https://search.google.com/local/reviews?placeid=ChIJS3Wy_K6lJoYREjvYnEKAms8&q=plumber,+70836,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",57.0,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""10AM-2PM""}",True,"https://www.google.com/maps/place/Re-Bath/@30.377647699999997,-91.0479187,14z/data=!4m8!1m2!2m1!1sRe-Bath!3m4!1s0x8626a5aefcb2754b:0xcf9a80429cd83b12!8m2!3d30.377647699999997!4d-91.0479187",ChIJS3Wy_K6lJoYREjvYnEKAms8,CFLATEN@REBATH.COM,INVALID,https://www.facebook.com/officialrebath,https://www.instagram.com/officialrebath,https://lh6.googleusercontent.com/-qjx6Wqd8poU/AAAAAAAAAAI/AAAAAAAAAAA/XRZjlFFqzVo/s256/photo.jpg,#aa1c42,#fcfafa,rebath
Rhino Electric Services LLC,http://www.rhinoelectric.net/,Electrician,Electrician,Electrician,+1 225-324-3851,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,30.5377854,-91.0725042,"10225 Moss Lea Dr, Baton Rouge, LA 70818",Baton Rouge,Louisiana,False,5.0,367.0,"https://search.google.com/local/reviews?placeid=ChIJuZzE3WSZJoYRW4YYBzLv68M&q=plumber,+70837,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",76.0,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-4:30PM"", ""Tuesday"": ""8AM-4:30PM"", ""Wednesday"": ""8AM-4:30PM"", ""Thursday"": ""8AM-4:30PM"", ""Friday"": ""8AM-4:30PM"", ""Saturday"": ""Closed""}",True,"https://www.google.com/maps/place/Rhino+Electric+Services+LLC/@30.537785399999997,-91.0725042,14z/data=!4m8!1m2!2m1!1sRhino+Electric+Services+LLC!3m4!1s0x86269964ddc49cb9:0xc3ebef320718865b!8m2!3d30.537785399999997!4d-91.0725042",ChIJuZzE3WSZJoYRW4YYBzLv68M,jennifer.parker@rhinoelectric.com,RECEIVING,,,https://lh4.googleusercontent.com/-R1zmtc8ssyE/AAAAAAAAAAI/AAAAAAAAAAA/A9seLGjCBxo/s256/photo.jpg,#fbfbfb,#373737,rhinoelectricservicesllc
Pack HVAC Services,http://www.packhvacservices.com/,HVAC contractor,HVAC contractor,HVAC contractor,+1 225-303-2084,,mobile,30.4944521,-91.0872615,"9150 N Ridgewood Dr, Baton Rouge, LA 70814",Baton Rouge,Louisiana,False,4.9,148.0,"https://search.google.com/local/reviews?placeid=ChIJPy9PhG_HJoYRbXzVj6tF2oI&q=plumber,+70895,+Baton+Rouge,+LA,+US&authuser=0&hl=en&gl=US",7816.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/Pack+HVAC+Services/@30.4944521,-91.0872615,14z/data=!4m8!1m2!2m1!1sPack+HVAC+Services!3m4!1s0x8626c76f844f2f3f:0x82da45ab8fd57c6d!8m2!3d30.4944521!4d-91.0872615",ChIJPy9PhG_HJoYRbXzVj6tF2oI,packhvacservices@gmail.com,RECEIVING,https://www.facebook.com/packhvacservices/,,https://lh6.googleusercontent.com/-gL7Zh2qS2mU/AAAAAAAAAAI/AAAAAAAAAAA/OBT2w3fTPhE/s256/photo.jpg,#fdfdfd,#5a5968,packhvacservices
The Parish Plumber LLC,https://theparishplumber.com/,"Plumber, Service establishment",Plumber,Plumber,+1 318-990-9858,"NEW CINGULAR WIRELESS PCS, LLC - GA",mobile,32.6076225,-93.6615916,,Bossier City,LA,True,5.0,24.0,"https://search.google.com/local/reviews?placeid=ChIJ0f56tTVZpUcRoerJ4t1ZVCg&q=plumber,+71002,+Ashland,+LA,+US&authuser=0&hl=en&gl=US",17.0,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",True,"https://www.google.com/maps/place/The+Parish+Plumber+LLC/@32.6076225,-93.6615916,14z/data=!4m8!1m2!2m1!1sThe+Parish+Plumber+LLC!3m4!1s0x47a55935b57afed1:0x285459dde2c9eaa1!8m2!3d32.6076225!4d-93.6615916",ChIJ0f56tTVZpUcRoerJ4t1ZVCg,theparishplumber318@gmail.com,RECEIVING,,,https://lh5.googleusercontent.com/-3PVg_RDZuDQ/AAAAAAAAAAI/AAAAAAAAAAA/54iyqfvc6RI/s256/photo.jpg,#8f3a47,#e0effa,theparishplumberllc
